	0	1	2	3
TCGA-44-4112	1.8725062290572614	1.4299307142557776	0.5793651655908012	0.0983195768825848
TCGA-44-5643	0.23087214370398948	0.3760017631562107	0.4900016639266818	0.19835749140172093
TCGA-44-5644	4.364410435475237	0.7301091578909118	1.0659455141740728	0.45325784467805413
TCGA-44-5645	0.01886049838208636	0.0	0.22947703917528936	0.09549961851267354
TCGA-44-6144	0.8040896470744284	0.2252230733389644	0.3929890084287186	0.3314993209521903
TCGA-44-6145	1.5903279456109443	0.06041461604998339	0.13567823373718746	0.387851967154462
TCGA-44-6146	0.018292385377681252	0.01826215041649194	0.3256259222090819	0.10940825861765467
TCGA-44-6147	0.5393267010382742	0.08778485696581229	0.192083783171107	0.1435153839503267
TCGA-44-6148	0.006012734843860883	0.0	0.04106818778214505	0.01343263584938972
TCGA-44-6774	1.5105147054464092	0.059712801126038446	0.1797604647997778	0.14970031532329192
TCGA-44-6775	0.11343159656316566	0.11547054252211254	0.2430564441799044	0.17024795486918784
TCGA-44-6776	0.8797528026946898	0.11284474779703468	0.293270297405422	0.18951929305884063
TCGA-44-6777	1.1087521356731525	1.197478242387007	0.5337703186033858	0.6856599689219119
TCGA-44-6778	1.5667976046707388	0.047041957004636745	0.5330984969221946	0.6939966837639767
TCGA-44-6779	0.24058336613607553	0.104296475302004	0.4661884745932509	0.21953257399771967
TCGA-44-7659	0.5571796097896575	0.12530309692062513	0.1975318566021884	0.24993191128476697
TCGA-44-7660	1.000342999335346	0.39074832931014264	0.7917037856682425	0.43511572461235143
TCGA-44-7661	0.9418831493217023	0.9086327133142945	0.299413047149749	0.0
TCGA-44-7662	2.23788418439499	0.965378806970952	0.5774696702757701	0.6168343438328623
TCGA-44-7667	1.8237204255632038	0.11857366476744446	0.7873140391358328	0.6894561388033925
TCGA-44-7669	1.7568235529952532	0.08173594505395157	0.7298698267619869	0.5990206667008405
TCGA-44-7670	4.7640120095373	2.263912688637746	0.6632690868133666	0.47248188802841873
TCGA-44-7671	0.7872829287396311	0.18611180822156154	0.45500458965394286	0.29821628172052866
TCGA-44-7672	0.6021447101843174	0.10237405818748192	0.1353982141626049	0.3463485725421176
TCGA-44-8117	3.62685942972957	0.5094207646104429	0.9350957523903037	0.1416485165988029
TCGA-44-8119	2.419638980534673	0.18344505616786594	1.2033018916182272	0.6833696521725177
TCGA-44-8120	2.84801464675149	0.29889254266353876	0.6169476011978992	0.4667452048621777
TCGA-44-A479	1.4475800726929364	0.25153045096163185	0.33969629612073277	0.14641746706695016
TCGA-44-A47A	0.36445920867310044	1.3259430190109276	0.5219092017921768	0.0
TCGA-44-A47B	0.053877303872295945	0.028721782873412687	0.3869106899508734	0.11840175539989448
TCGA-44-A47G	0.10986351221430424	0.2490122498004539	0.2514211431469691	0.14942182203681204
TCGA-44-A4SS	1.6513824506225	0.7907678685240253	0.6196446267315988	0.5728955634531376
TCGA-44-A4SU	0.44407379188099944	0.04208346130721668	0.5282302465432269	0.2644890006675397
TCGA-49-4486	0.14858098191404306	1.648346081262656	0.1530907903461493	0.0
TCGA-49-4487	1.2878413703682239	0.8293439795702071	0.23759862935353843	0.222733336563031
TCGA-49-4488	1.2633842572785428	0.29029355089045444	0.1880481990332428	0.5337162824918013
TCGA-49-4490	0.0	0.23818868707639979	0.3959413512152986	0.04326002129939444
TCGA-49-4494	0.7631270032841995	0.15933304623256037	0.3907242265405426	0.16227858201427794
TCGA-49-4501	0.0	0.15042996318784058	0.5286453411082256	0.1517398134585555
TCGA-49-4505	0.7821574646444448	0.19867362970085925	0.5995075386369058	0.3231440606425258
TCGA-49-4506	0.37005529397312914	0.014410593757752487	0.3377324843129829	0.23270774425329133
TCGA-49-4507	0.46542326563984887	0.5608762896597287	0.42463129553334766	0.4012109579852529
TCGA-49-4510	0.11619835914085978	0.06549081355524507	0.12327300608055668	0.048170755201381206
TCGA-49-4512	0.029634511581120813	0.07745346797369497	0.3499779093264256	0.06419933519595013
TCGA-49-4514	0.9241227045732593	1.541777098333397	0.47050509086486203	0.31971941024678285
TCGA-49-6742	0.13455639373321937	1.8247893283530259	0.45943407200507613	1.1674921005589476
TCGA-49-6743	2.042895482901055	2.6073099050089983	0.7746820243835758	1.5808380238823503
TCGA-49-6744	1.068252673692624	0.10587448628778404	0.16008092897912965	0.20737408261837062
TCGA-49-6745	0.0	1.0964734094534867	0.5271802115439272	0.2046653949975722
TCGA-49-6761	0.3011974217694957	1.003963344756905	0.3925650054590884	0.5268365171910827
TCGA-49-6767	2.0892475674128534	0.4437118524846942	0.5803053664064127	0.3337601493782892
TCGA-49-AAQV	0.03947664293148678	0.545673895361294	0.2215645776861206	0.0
TCGA-49-AAR0	0.3452348868793271	0.2088972337807314	0.33841745720942057	0.31898772298140715
TCGA-49-AAR2	1.990394738801359	0.22234510360542645	0.35890184341016623	0.029923810872834203
TCGA-49-AAR3	0.4159868224028157	0.17838449412688306	0.4132858244558419	0.12072347746557982
TCGA-49-AAR4	2.3241813674549836	1.4449754317272272	0.2009310401335787	0.5487797909603302
TCGA-49-AAR9	3.02528158919953	0.1850795759007754	0.5817696073614885	0.5075086412507447
TCGA-49-AARE	6.2662224189582645	1.1208782062371205	1.0883960140789564	1.2724751222355921
TCGA-49-AARN	1.0189183339910728	0.0	0.0	6.615858668094398
TCGA-49-AARO	3.346228386123083	0.484959435713678	0.0	0.0
TCGA-49-AARQ	3.27425199756585	1.2190715394620617	0.38725670027560194	0.47219837307325824
TCGA-49-AARR	0.0017604468588676024	0.0	0.029734929652923032	0.0
TCGA-4B-A93V	0.4807479133040885	0.09789090549328837	0.22762068025192253	0.25067275733324507
TCGA-50-5044	0.008492630075430118	1.5662427515575013	0.12396698090683808	0.0
TCGA-50-5045	1.603159982469631	0.2683221216218246	0.05152825034464819	0.0017029169014102087
TCGA-50-5049	3.784111050078484	0.424758159333024	0.28954352438106146	0.5516240828538285
TCGA-50-5051	0.4107096782066636	0.10385261632007486	0.35389597919793747	0.0
TCGA-50-5055	0.0	0.06252263315534554	0.13653535460004196	0.00480009129414203
TCGA-50-5066	0.9566550184027177	0.2192940039897176	0.19487187308939816	0.630971100091334
TCGA-50-5068	0.2331616688888425	0.10481711915749714	0.3836894916226228	0.08218664824544104
TCGA-50-5072	0.5714357762711992	0.21155918570506818	0.17611179096195437	0.4383914065488498
TCGA-50-5930	5.62681994321784	0.23350967971869854	0.617172379079333	0.49726841725372267
TCGA-50-5931	1.2194769826844947	0.3079634322354886	0.49700624697795526	0.19227733996061674
TCGA-50-5932	0.3714750791461853	0.025798443201181798	0.07490820447113755	0.04595020315548011
TCGA-50-5933	1.842332929513815	0.5220593606581967	0.8206185444199658	0.7113688282926361
TCGA-50-5935	0.0	0.7594997841451334	0.26430338716952595	0.2500682107584877
TCGA-50-5936	0.12042199582932053	0.7062474382387136	0.14755840447946458	0.28346658286780724
TCGA-50-5939	0.03508690606127083	0.23401112088931655	0.29253587103766154	0.3942789872039286
TCGA-50-5941	1.45742185575779	0.5122000041760578	0.46099995106268377	0.21344136728328594
TCGA-50-5942	0.1363282043660848	0.0	0.17784388981645646	0.11907193333128323
TCGA-50-5944	0.06933726512252938	0.1297810774746357	0.44074499206048984	0.07698186898448009
TCGA-50-5946	2.3217026249710417	2.057559513143492	0.8241947411225895	0.1831003640361346
TCGA-50-6590	3.253134655647407	2.6580167159206463	0.41842149187263145	0.4008579413220643
TCGA-50-6591	0.042206627388469004	0.06241940564137103	0.29482684254285024	0.15646084386840092
TCGA-50-6592	0.6722296106669201	0.7115105988876232	0.40764332537507386	0.6294776566122116
TCGA-50-6593	1.2290029658076937	0.08323021795905136	0.4540921719679452	0.5508954517267967
TCGA-50-6594	2.364272012638504	0.6743027524341261	0.3158936019461259	0.33113215309940464
TCGA-50-6595	0.09894157055740604	0.3544897185282431	0.2531518912460291	0.2756482657716558
TCGA-50-6597	0.0	0.2861064667477781	0.32991445377107326	0.22719306800906966
TCGA-50-6673	0.012177084081133813	0.07163254465488608	0.3673995065006845	0.06894380081462731
TCGA-50-7109	0.9873904950468023	0.12439171366019493	0.5549508875915007	0.12586874707911494
TCGA-50-8457	0.12966940520656123	0.0845834760499161	0.18176107100396383	0.07685451239852233
TCGA-50-8459	0.33241040835449914	0.039597929260588166	0.3156404769323724	0.12371426827483319
TCGA-50-8460	0.013499872834406354	0.045901561518599976	0.164857915868644	0.10787744911092678
TCGA-53-7624	3.03706354063583	2.025921464911221	0.7739551699466077	0.7977202802631369
TCGA-53-7626	1.6859020930623108	0.5914821890177288	0.1753036527904851	0.0
TCGA-53-7813	0.5883468339981466	0.0	0.3480116351697532	0.16216975815683654
TCGA-53-A4EZ	2.451772552115505	0.3806552078442901	0.6225688560244088	0.4158265147755794
TCGA-55-1592	1.4680041472486667	0.6716359318132522	0.9876237491334737	1.269752379793219
TCGA-55-1594	0.25814231827367745	0.9336311127812007	0.4136032160698161	0.244592621361753
TCGA-55-1595	1.391392565816758	0.14352650776464268	0.4169123105069241	0.358712836442227
TCGA-55-1596	0.5120039901497028	0.03478760331121384	0.500454824909365	0.43736212708291605
TCGA-55-5899	1.5390524927199754	1.400673727562284	0.3565079479524977	0.6043388571694714
TCGA-55-6543	0.0	0.035640299745048544	0.22648107380108756	0.0
TCGA-55-6642	0.5496124725926744	0.09081710283161876	0.18092879380495228	0.08538376907235405
TCGA-55-6712	0.12639496380465703	1.3061346635653184	0.3558429124770316	0.0
TCGA-55-6968	0.5389847547633144	5.439177634695922	0.025793391327733624	0.09440132355520274
TCGA-55-6969	1.5515417488304837	0.10411207486571858	0.24543045753623619	0.8722315468217464
TCGA-55-6970	0.6535464770779174	0.09087047408850428	0.2669147037461305	0.310888264871017
TCGA-55-6971	0.24080803484103216	0.03099608896595443	0.12622193270580956	0.2674491725340142
TCGA-55-6972	0.3898270167571561	1.566823939830154	0.10784609901631423	1.3429681467148518
TCGA-55-6975	0.16916962038501793	0.13504290485016204	0.29143250676988314	0.132346010036581
TCGA-55-6978	0.0	0.0	0.18794375818167883	0.05304470739167351
TCGA-55-6979	0.37753336804554216	0.6934090127303872	0.04490473083825768	0.0
TCGA-55-6980	0.000628063500431949	0.0	0.06782778636337633	0.02900876418238293
TCGA-55-6981	0.025332959621844266	0.0981822369989559	0.4012373165799521	0.014637846945417974
TCGA-55-6982	0.026442036108131253	2.7514583665765957	0.17726063610769102	0.03552758103721539
TCGA-55-6983	0.35223451377510895	0.06348197584222237	0.37063084353866477	0.1542947396462256
TCGA-55-6984	0.032937990984829496	0.01675620003668047	0.0645277649870903	0.05594313525589813
TCGA-55-6985	2.2060612122513694	0.1382709938043847	0.5538689034069758	0.2698358292554578
TCGA-55-6986	0.008500190435625492	0.026088228061954682	0.14907023802866579	0.03498337369052488
TCGA-55-6987	0.4860248954330519	1.1418496341582565	0.24914679221444166	0.02445504786736153
TCGA-55-7227	0.5738806750805517	0.0971663093771861	0.37223014898209683	0.32067741952886064
TCGA-55-7281	1.7114104309214488	0.46285506062192283	0.5117031565343427	0.652853466751636
TCGA-55-7283	0.49976106039993445	0.7991377413546286	0.8968406823405042	0.14509875645008188
TCGA-55-7284	0.0	0.01894935517845245	0.5275871443901075	0.02550738101033438
TCGA-55-7570	1.0947569482953543	1.3156150375989104	0.4107165353197926	0.03829200374035084
TCGA-55-7573	0.1175038927352038	0.08465039007604445	0.08383891803520042	0.18500574113340634
TCGA-55-7574	0.4555482357846181	1.8710475482717481	0.17370774140559778	0.0
TCGA-55-7576	1.4076726896641665	0.22416072020894345	0.8745213543600302	0.622057410968166
TCGA-55-7724	0.3394853540107834	0.4204633868597031	0.7158367221015933	0.4787289434672822
TCGA-55-7725	0.5051899624787718	0.0046751067732938726	0.21735147895506357	0.19373932380185313
TCGA-55-7726	0.023476521599727462	0.9704213654784274	0.4038911812426502	0.0
TCGA-55-7727	0.5417254651169386	1.2686387150032357	0.35852248857104807	0.6091230571947186
TCGA-55-7728	0.4023424315128363	0.046149909299338064	0.3693467784803083	0.0
TCGA-55-7815	0.5260187434967796	0.07824025347997965	0.36272277628444255	0.18591842458580288
TCGA-55-7816	0.0	0.0	0.03760213224584877	0.0
TCGA-55-7903	0.38211909121276877	0.3196212444379308	0.6228048559714986	0.15139636215652066
TCGA-55-7907	4.975337963704593	2.9927942868824866	0.7077971452266698	0.1782190558482149
TCGA-55-7910	1.284732151354747	0.16448785725845652	0.5378764269635222	0.03534170542586531
TCGA-55-7911	0.8097897764756318	0.2555629929919913	0.2881656511345319	0.2456379515073522
TCGA-55-7913	1.3103569810220086	0.5277289856714552	0.6579576216510953	0.26804791209174006
TCGA-55-7914	0.49877466042191976	0.3069164142136481	0.5738766347875234	0.0938422353426627
TCGA-55-7994	7.0432483116137865	1.0780589168744825	1.7177987433740771	0.8049260606185348
TCGA-55-7995	2.313041559600041	1.1861296119125124	0.4958329614280246	1.174316957822385
TCGA-55-8085	0.556131189408154	1.4745690850346997	0.4688355580560985	0.35313350819894535
TCGA-55-8087	0.0	0.09057925905853735	0.24898152917468366	0.06117345528278428
TCGA-55-8089	4.050521144366336	5.37614878618982	0.6635550891152447	0.9754377790313663
TCGA-55-8090	0.2739719112787726	0.029569479456062763	0.23074445013902842	0.12587483207149522
TCGA-55-8091	0.0	0.0007340350956945541	0.32761375486438243	0.03817298781380016
TCGA-55-8092	1.6710083614257671	1.6612168011059014	1.0676525994993222	1.572170972876697
TCGA-55-8094	1.9227055453575777	0.14988081564042946	0.5058192605897999	0.6163215742368171
TCGA-55-8096	0.49140179175188664	0.18267907765200864	0.2930264041253783	0.13616898426592303
TCGA-55-8097	0.24489661942407445	0.14497627131871815	0.6482393531439529	0.09207686322229938
TCGA-55-8203	1.8969298151951994	0.04065815250813312	0.7703232556716605	0.2479549277917466
TCGA-55-8204	0.3601365679044409	1.0514056820853335	0.3893799376816921	0.40114549264067223
TCGA-55-8205	1.4451238458197997	2.5731014248889674	0.4325571659563598	0.00896753738774646
TCGA-55-8206	0.015278600395191836	0.06619220128973528	0.19826164836828214	0.06226200101127642
TCGA-55-8207	1.243838681317927	0.19648409721920648	0.7073179213263094	0.16545734244765264
TCGA-55-8208	0.45792864777327014	2.427585757149803	0.3135639294887895	0.642034823027715
TCGA-55-8299	0.8888714049017732	0.08450899515794964	0.24330420009319717	0.46406132833420566
TCGA-55-8301	1.0708376042371386	0.3865793923050864	0.508964220120966	0.20991556354008986
TCGA-55-8302	3.2331844520991706	0.2977517566498866	0.6168666868615221	0.49432738601269366
TCGA-55-8505	0.0022320951066544937	0.16851350782044297	0.20844084547139974	0.0340772082214914
TCGA-55-8506	5.530003460969185	0.27728560375251526	10.003373542403937	0.0
TCGA-55-8507	4.615620564112976	0.3859770298566654	1.0998905209578125	0.7367438998733795
TCGA-55-8508	0.6350504216747406	0.13178141456292689	0.4446246321404288	0.35861941744624226
TCGA-55-8510	1.4819526411064932	0.45481822148082035	0.24223063981960272	0.044906778849487114
TCGA-55-8511	2.2675483392866274	0.9389523003606339	0.6507154333399402	0.9480494542807275
TCGA-55-8512	0.10907928302391208	0.044603771187208215	0.08455507287696437	0.10093963571951943
TCGA-55-8513	0.0	0.0050597073980613114	0.09732138884530167	0.0
TCGA-55-8514	1.2518788178049383	0.15340384010440736	0.5988415521828752	0.07241712045547238
TCGA-55-8614	0.4047456930044688	0.407022308434752	0.9382013642071206	0.36448479347977997
TCGA-55-8615	0.35570533530234955	0.0067903379705423405	0.31859535455089344	0.3270776938244322
TCGA-55-8616	2.4588906192578763	0.2483566919328433	0.7614633064800486	0.0
TCGA-55-8619	0.0	0.006044533506351453	0.2923743729477936	0.0
TCGA-55-8620	1.9950283776410531	0.2014603770756153	1.0856282424338919	0.40585830270347334
TCGA-55-8621	0.20878683709397217	0.10062434459883371	0.1919190879819128	0.07426431565812629
TCGA-55-A48X	1.8477077931479542	0.4089737192504951	0.25173535490828636	0.3022658533661369
TCGA-55-A48Y	0.0	4.463711432898237	0.2121957924289761	0.5130276134714918
TCGA-55-A48Z	0.06591166865977759	0.03854890991078482	0.3390251564107999	0.1708501939164876
TCGA-55-A490	6.4964977974276685	1.4885079356972652	0.6600036527402042	0.462319111034751
TCGA-55-A491	1.4807779352583352	0.3972875992914848	0.5512951126171257	0.31762886375939087
TCGA-55-A492	1.026418727207597	0.15244010153011456	0.5758381093830712	0.42371325984540587
TCGA-55-A493	0.7114250130670037	0.9201455986911659	0.3642298089020995	0.6787778089713727
TCGA-55-A494	0.8805588474229241	0.24531019289011713	0.8082432502831403	0.0
TCGA-55-A4DF	0.7099513643789839	7.6253355198276145	0.5784692862321565	0.357775934977444
TCGA-55-A4DG	3.314224277823721	0.38484197330063147	0.6944069694622209	0.0
TCGA-55-A57B	0.010134826619865272	0.09306285756920112	0.2797855706353896	0.0793441452591551
TCGA-62-8394	0.16205246570233459	0.6047556420334268	0.4081842966390415	0.07663088485620968
TCGA-62-8395	0.019473319858982725	0.23198039865024975	0.45125899044881107	0.035605063082548856
TCGA-62-8397	0.022463611844259965	0.0	0.1743584315658316	0.10043205444132994
TCGA-62-8398	0.19623601305733174	0.08978196198692177	0.30666130547607334	0.15809976660924382
TCGA-62-8399	1.315215081569622	3.0564792848913305	0.7904748734989039	0.0
TCGA-62-8402	0.0158601326949745	0.05982347335343866	0.412744642164119	0.1637340478391102
TCGA-62-A46O	3.377988524929587	1.9371186373829727	0.8977901108631484	0.7298675168507915
TCGA-62-A46P	1.289391329778126	0.09316802683432651	0.5827911563088589	0.0
TCGA-62-A46R	0.3877810505176406	0.27377849932214365	0.5378039962922689	0.4671190916020933
TCGA-62-A46S	0.35463686722101656	0.13915106721554277	0.48631831804385756	0.26673644223406473
TCGA-62-A46U	0.04134168863383701	0.08820178443150725	0.2939559970516431	0.06867293528572525
TCGA-62-A46V	0.020059738812253116	0.03936948410359054	0.38030830755657447	0.18359570266142053
TCGA-62-A46Y	0.029719275906086747	0.006839060284006864	0.22538901626360056	0.06643917198887686
TCGA-62-A470	0.25073288623868956	0.13160107266602986	0.586881742967225	0.12035409297706827
TCGA-62-A471	0.0	0.8703240388938477	0.32529177743090637	0.26655422384398736
TCGA-62-A472	0.09627328132203798	0.027832456894494734	0.18211089828685864	0.18917131875495
TCGA-64-1676	2.8587276447927157	0.18214393692586492	0.5951784228451573	0.41950879308304556
TCGA-64-1679	2.251156053477652	0.6292478833083911	0.22146952482338395	0.3740504931770385
TCGA-64-1680	0.025842905972969107	0.3575584700214857	0.28667262590639503	0.030371311022949564
TCGA-64-1681	0.024895293702838397	0.3098698114610794	0.16930774844205781	0.35310533185930704
TCGA-64-5774	0.6243116795675523	0.09328903671106499	0.4182218184886279	0.0
TCGA-64-5775	2.2464799528162125	0.2952945320212646	0.64699110504774	0.1393968116849924
TCGA-64-5778	2.05276662778693	0.3907502654646197	0.47240321665172197	0.6004492819344298
TCGA-64-5779	1.645002344487914	0.2021654511630651	0.6920013755670836	0.0
TCGA-64-5781	4.612641846352277	1.6529696693288598	0.5124078452830703	1.835763834791138
TCGA-64-5815	0.7265547238222758	0.06253784923294163	0.3687225508646741	0.13459232208153593
TCGA-67-3770	0.884534058736067	0.03178173626366132	0.3743680010634372	0.3134064107709476
TCGA-67-3771	2.797274305089019	4.366245900448547	1.0975027911571158	1.0540187599571336
TCGA-67-3773	0.3531333662436821	0.006738149105838824	0.2557394619417341	0.20648037801203428
TCGA-67-3774	0.3605712430175653	0.04809096974400016	0.17267034464669065	0.3826478345028497
TCGA-67-4679	1.1675702848404246	0.1070879221081585	0.33004675782275467	0.41628142354666636
TCGA-67-6215	0.0	0.0	0.08711430270935255	1.05213125662507
TCGA-67-6216	0.009936160410969406	0.19654602515274824	0.17846705177967845	0.020154882354617275
TCGA-67-6217	0.702457818718355	0.12083270732255184	0.4376589868352306	0.2740570643310505
TCGA-69-7760	0.05344953014981385	0.05445706099765519	0.4414253734460607	0.2292635975399109
TCGA-69-7761	0.04417819383645829	0.0	0.09493408414141048	0.1055658411377273
TCGA-69-7763	0.15404049784820403	0.0069140840276466645	0.5863672357982969	0.12866569454812835
TCGA-69-7764	0.19842390130148924	0.06359107732819236	0.37634401220251185	0.19923893995393174
TCGA-69-7765	2.657148979754544	0.807476962665019	0.23058467977046992	0.8340417090510848
TCGA-69-7973	1.2015562297216658	0.16527525945615304	0.4161779953753508	0.0872951834510866
TCGA-69-7974	2.2067615877040296	0.4762946062598647	0.7522562108276308	0.223697374207651
TCGA-69-7978	2.0474560393354992	2.711138748956859	0.47705994755635645	0.0
TCGA-69-7979	7.570689648007718	1.3409659288369709	1.0061377014550905	0.0
TCGA-69-7980	2.888537209772951	2.6096266519506544	0.6685893654172236	0.0
TCGA-69-8253	0.551292634847605	0.3355857200749556	0.2275390871010111	0.32933734011365573
TCGA-69-8254	0.14773170815131864	0.0	0.3462811773879515	0.21882538036246785
TCGA-69-8255	0.7317854480216499	0.4243382179729698	0.5952497350972702	0.8283005998464373
TCGA-69-A59K	2.443648860607598	0.6446414170818494	0.8022538178574393	0.08739303207684361
TCGA-71-6725	0.0	0.0776270619806455	0.6060204112138663	0.11001236014977708
TCGA-71-8520	0.07703143022881224	0.2698935872774874	0.5892610995709089	0.0
TCGA-73-4658	0.7599004390829529	1.884753215941054	0.5266618372760036	0.7633282360018075
TCGA-73-4659	0.8618901331420357	0.1383625317783598	0.3022013594553801	0.21959374315527352
TCGA-73-4662	0.8289504436309422	0.21190344559452162	0.3395625635062243	0.20733425281508094
TCGA-73-4666	1.5295954263259008	0.24923615687385242	0.5277342046682002	0.4559511908875635
TCGA-73-4668	2.2746330975630533	0.12867948774824184	0.6267800205389104	0.4294037543525227
TCGA-73-4670	1.2505920222676656	0.2190894932668481	0.5529473777220429	0.807136069545975
TCGA-73-4675	0.09884531566576765	0.051794326189992856	0.30573004977900375	0.13293287272028434
TCGA-73-4676	0.1527980591061644	0.0	0.3923497426896735	0.3064507395171059
TCGA-73-4677	0.9984453736037683	0.17491393200035876	0.4077325766854878	0.3134472737352923
TCGA-73-7498	0.39992134662421713	0.0017543363194288117	0.34151949469644405	0.16446085219384265
TCGA-73-7499	0.040429818805198754	0.26609532325419916	0.3358173360407738	0.0
TCGA-73-A9RS	4.723057028691341	0.9771364793002627	0.35041597320296825	0.2784943536494156
